,filename,part,staff,time_signature,duration,n_note_count
2517,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,1,4/4,1/8,1
2518,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,1,4/4,3/16,1
2519,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,1,4/4,1/4,19
2520,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,1,4/4,1,5
2521,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,19/16,1/24,24
2522,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,19/16,1/20,15
2523,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,19/16,1/16,9
2524,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,19/16,1/12,6
2525,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,19/16,1/4,2
2526,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,2/4,0,1
2527,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,2/4,1/16,210
2528,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,2/4,1/8,1892
2529,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,2/4,3/16,11
2530,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,2/4,1/4,89
2531,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,2/4,3/8,58
2532,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,2/4,7/16,5
2533,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,2/4,1/2,48
2534,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,3/4,1/8,18
2535,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,3/4,1/4,12
2536,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,3/4,1/2,3
2537,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,30/16,1/4,1
2538,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,31/16,1/16,21
2539,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,31/16,1/4,2
2540,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,4/4,1/16,1
2541,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,4/4,1/8,24
2542,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,4/4,3/16,1
2543,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,4/4,1/4,16
2544,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,4/4,1/2,4
2545,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,4/4,3/4,2
2546,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,4/4,1,2
2547,Reincarnation_of_a_Lovebird_-_Lead_sheet.mscz,part_1,1,4/4,1/32,8
2548,Reincarnation_of_a_Lovebird_-_Lead_sheet.mscz,part_1,1,4/4,1/24,21
2549,Reincarnation_of_a_Lovebird_-_Lead_sheet.mscz,part_1,1,4/4,1/16,49
2550,Reincarnation_of_a_Lovebird_-_Lead_sheet.mscz,part_1,1,4/4,1/12,45
2551,Reincarnation_of_a_Lovebird_-_Lead_sheet.mscz,part_1,1,4/4,1/8,202
2552,Reincarnation_of_a_Lovebird_-_Lead_sheet.mscz,part_1,1,4/4,3/16,1
2553,Reincarnation_of_a_Lovebird_-_Lead_sheet.mscz,part_1,1,4/4,1/4,30
2554,Reincarnation_of_a_Lovebird_-_Lead_sheet.mscz,part_1,1,4/4,3/8,7
2555,Reincarnation_of_a_Lovebird_-_Lead_sheet.mscz,part_1,1,4/4,1/2,3
2556,Reincarnation_of_a_Lovebird_-_Lead_sheet.mscz,part_1,1,4/4,3/4,4
2557,Reincarnation_of_a_Lovebird_-_Lead_sheet.mscz,part_1,1,4/4,7/8,4
2558,Reincarnation_of_a_Lovebird_-_Lead_sheet.mscz,part_1,1,4/4,1,7
2559,Remember.mscz,part_1,1,4/4,1/16,4
2560,Remember.mscz,part_1,1,4/4,1/8,56
2561,Remember.mscz,part_1,1,4/4,1/4,18
2562,Remember.mscz,part_1,1,4/4,3/8,5
2563,Remember.mscz,part_1,1,4/4,1/2,3
2564,Remember.mscz,part_1,1,4/4,3/4,2
2565,Reuben_Fox_Trot_by_Edward_Claypoole_1914.mscz,part_1,1,4/4,1/16,204
2566,Reuben_Fox_Trot_by_Edward_Claypoole_1914.mscz,part_1,1,4/4,1/12,15
2567,Reuben_Fox_Trot_by_Edward_Claypoole_1914.mscz,part_1,1,4/4,1/8,4
2568,Reuben_Fox_Trot_by_Edward_Claypoole_1914.mscz,part_1,1,4/4,3/16,230
2569,Reuben_Fox_Trot_by_Edward_Claypoole_1914.mscz,part_1,1,4/4,1/4,316
2570,Reuben_Fox_Trot_by_Edward_Claypoole_1914.mscz,part_1,1,4/4,1/2,52
2571,Reuben_Fox_Trot_by_Edward_Claypoole_1914.mscz,part_1,2,4/4,0,4
2572,Reuben_Fox_Trot_by_Edward_Claypoole_1914.mscz,part_1,2,4/4,1/16,21
2573,Reuben_Fox_Trot_by_Edward_Claypoole_1914.mscz,part_1,2,4/4,1/8,4
2574,Reuben_Fox_Trot_by_Edward_Claypoole_1914.mscz,part_1,2,4/4,3/16,21
2575,Reuben_Fox_Trot_by_Edward_Claypoole_1914.mscz,part_1,2,4/4,1/4,658
2576,Reuben_Fox_Trot_by_Edward_Claypoole_1914.mscz,part_1,2,4/4,1/2,50
2577,Reuben_Fox_Trot_by_Edward_Claypoole_1914.mscz,part_1,2,4/4,1,8
2578,Rhapsody_In_Blue.mscz,part_1,1,4/4,0,7
2579,Rhapsody_In_Blue.mscz,part_1,1,4/4,1/16,30
2580,Rhapsody_In_Blue.mscz,part_1,1,4/4,1/12,21
2581,Rhapsody_In_Blue.mscz,part_1,1,4/4,1/8,111
2582,Rhapsody_In_Blue.mscz,part_1,1,4/4,1/4,33
2583,Rhapsody_In_Blue.mscz,part_1,1,4/4,3/8,1
2584,Rhapsody_In_Blue.mscz,part_1,1,4/4,1/2,2
2585,Rhapsody_In_Blue.mscz,part_1,1,4/4,1,2
2586,Rhapsody_In_Blue.mscz,part_1,2,4/4,1/8,51
2587,Rhapsody_In_Blue.mscz,part_1,2,4/4,1/4,38
2588,Rhapsody_In_Blue.mscz,part_1,2,4/4,3/8,1
2589,Rhapsody_In_Blue.mscz,part_1,2,4/4,1/2,19
2590,Rhapsody_In_Blue.mscz,part_1,2,4/4,1,13
2591,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,1,4/4,0,7
2592,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,1,4/4,1/16,60
2593,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,1,4/4,1/12,42
2594,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,1,4/4,1/8,287
2595,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,1,4/4,1/4,218
2596,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,1,4/4,3/8,2
2597,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,1,4/4,1/2,3
2598,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,1,4/4,1,18
2599,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,2,4/4,1/16,16
2600,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,2,4/4,1/12,6
2601,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,2,4/4,1/8,69
2602,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,2,4/4,1/4,101
2603,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,2,4/4,3/8,1
2604,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,2,4/4,1/2,59
2605,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,2,4/4,3/4,6
2606,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,2,4/4,1,84
2607,Rhapsody_in_Blue_-_Part_1_-_Bar_1_-_6.mscz,part_1,1,4/4,1/16,30
2608,Rhapsody_in_Blue_-_Part_1_-_Bar_1_-_6.mscz,part_1,1,4/4,1/12,6
2609,Rhapsody_in_Blue_-_Part_1_-_Bar_1_-_6.mscz,part_1,1,4/4,1/8,19
2610,Rhapsody_in_Blue_-_Part_1_-_Bar_1_-_6.mscz,part_1,1,4/4,1/4,6
2611,Rhapsody_in_Blue_-_Part_1_-_Bar_1_-_6.mscz,part_1,1,4/4,1/2,1
2612,Rhapsody_in_Blue_-_Part_1_-_Bar_1_-_6.mscz,part_1,2,4/4,1/8,9
2613,Rhapsody_in_Blue_-_Part_1_-_Bar_1_-_6.mscz,part_1,2,4/4,1/4,12
2614,Rhapsody_in_Blue_-_Part_1_-_Bar_1_-_6.mscz,part_1,2,4/4,1/2,11
2615,Rhapsody_In_Blue_-_With_Extra_B.mscz,part_1,1,4/4,0,7
2616,Rhapsody_In_Blue_-_With_Extra_B.mscz,part_1,1,4/4,1/16,34
2617,Rhapsody_In_Blue_-_With_Extra_B.mscz,part_1,1,4/4,1/12,21
2618,Rhapsody_In_Blue_-_With_Extra_B.mscz,part_1,1,4/4,1/8,109
2619,Rhapsody_In_Blue_-_With_Extra_B.mscz,part_1,1,4/4,1/4,33
2620,Rhapsody_In_Blue_-_With_Extra_B.mscz,part_1,1,4/4,3/8,1
2621,Rhapsody_In_Blue_-_With_Extra_B.mscz,part_1,1,4/4,1/2,2
2622,Rhapsody_In_Blue_-_With_Extra_B.mscz,part_1,1,4/4,1,2
2623,Rhapsody_In_Blue_-_With_Extra_B.mscz,part_1,2,4/4,1/16,4
2624,Rhapsody_In_Blue_-_With_Extra_B.mscz,part_1,2,4/4,1/8,49
2625,Rhapsody_In_Blue_-_With_Extra_B.mscz,part_1,2,4/4,1/4,38
2626,Rhapsody_In_Blue_-_With_Extra_B.mscz,part_1,2,4/4,3/8,1
2627,Rhapsody_In_Blue_-_With_Extra_B.mscz,part_1,2,4/4,1/2,19
2628,Rhapsody_In_Blue_-_With_Extra_B.mscz,part_1,2,4/4,1,13
2629,Rialto_Ripples_Rag_1917.mscz,part_1,1,2/2,0,10
2630,Rialto_Ripples_Rag_1917.mscz,part_1,1,2/2,1/24,3
2631,Rialto_Ripples_Rag_1917.mscz,part_1,1,2/2,1/16,2
2632,Rialto_Ripples_Rag_1917.mscz,part_1,1,2/2,1/12,60
2633,Rialto_Ripples_Rag_1917.mscz,part_1,1,2/2,1/8,484
2634,Rialto_Ripples_Rag_1917.mscz,part_1,1,2/2,3/16,6
2635,Rialto_Ripples_Rag_1917.mscz,part_1,1,2/2,1/4,305
2636,Rialto_Ripples_Rag_1917.mscz,part_1,1,2/2,3/8,17
2637,Rialto_Ripples_Rag_1917.mscz,part_1,1,2/2,1/2,74
2638,Rialto_Ripples_Rag_1917.mscz,part_1,1,2/2,3/4,2
2639,Rialto_Ripples_Rag_1917.mscz,part_1,1,2/2,1,3
2640,Rialto_Ripples_Rag_1917.mscz,part_1,2,2/2,0,9
2641,Rialto_Ripples_Rag_1917.mscz,part_1,2,2/2,1/24,3
2642,Rialto_Ripples_Rag_1917.mscz,part_1,2,2/2,1/8,16
2643,Rialto_Ripples_Rag_1917.mscz,part_1,2,2/2,1/4,624
2644,Rialto_Ripples_Rag_1917.mscz,part_1,2,2/2,3/8,1
2645,Rialto_Ripples_Rag_1917.mscz,part_1,2,2/2,1/2,41
2646,Rialto_Ripples_Rag_1917.mscz,part_1,2,2/2,3/4,8
2647,Rialto_Ripples_Rag_1917.mscz,part_1,2,2/2,1,22
2648,russian_ragtime.mscz,part_1,1,4/4,1/16,200
2649,russian_ragtime.mscz,part_1,1,4/4,3/32,1
2650,russian_ragtime.mscz,part_1,1,4/4,1/8,61
2651,russian_ragtime.mscz,part_1,1,4/4,3/16,12
2652,russian_ragtime.mscz,part_1,1,4/4,1/4,42
2653,russian_ragtime.mscz,part_1,1,4/4,3/8,1
2654,russian_ragtime.mscz,part_1,1,4/4,1/2,35
2655,russian_ragtime.mscz,part_1,1,4/4,3/4,4
2656,russian_ragtime.mscz,part_1,1,4/4,1,4
2657,russian_ragtime.mscz,part_1,2,4/4,1/16,10
2658,russian_ragtime.mscz,part_1,2,4/4,1/8,266
2659,russian_ragtime.mscz,part_1,2,4/4,3/16,2
2660,russian_ragtime.mscz,part_1,2,4/4,1/4,34
2661,russian_ragtime.mscz,part_1,2,4/4,1/2,2
2662,russian_ragtime.mscz,part_1,2,4/4,3/4,2
2663,russian_ragtime.mscz,part_1,2,4/4,1,2
2664,Russian_Rag_by_George_Cobb_1918.mscz,part_1,1,2/4,1/16,639
2665,Russian_Rag_by_George_Cobb_1918.mscz,part_1,1,2/4,1/8,227
2666,Russian_Rag_by_George_Cobb_1918.mscz,part_1,1,2/4,1/4,56
2667,Russian_Rag_by_George_Cobb_1918.mscz,part_2,2,2/4,0,6
2668,Russian_Rag_by_George_Cobb_1918.mscz,part_2,2,2/4,1/16,37
2669,Russian_Rag_by_George_Cobb_1918.mscz,part_2,2,2/4,1/8,493
2670,Russian_Rag_by_George_Cobb_1918.mscz,part_2,2,2/4,3/16,4
2671,Russian_Rag_by_George_Cobb_1918.mscz,part_2,2,2/4,1/4,65
2672,Russian_Rag_by_George_Cobb_1918.mscz,part_2,2,2/4,3/8,6
2673,Russian_Rag_by_George_Cobb_1918.mscz,part_2,2,2/4,1/2,14
2674,Sarah_Dear_-_Joplin_and_Jackson_-_1905.mscz,part_2,2,2/4,1/16,221
2675,Sarah_Dear_-_Joplin_and_Jackson_-_1905.mscz,part_2,2,2/4,1/8,211
2676,Sarah_Dear_-_Joplin_and_Jackson_-_1905.mscz,part_2,2,2/4,3/16,3
2677,Sarah_Dear_-_Joplin_and_Jackson_-_1905.mscz,part_2,2,2/4,1/4,21
2678,Sarah_Dear_-_Joplin_and_Jackson_-_1905.mscz,part_2,2,2/4,3/8,2
2679,Sarah_Dear_-_Joplin_and_Jackson_-_1905.mscz,part_2,3,2/4,1/16,19
2680,Sarah_Dear_-_Joplin_and_Jackson_-_1905.mscz,part_2,3,2/4,1/8,184
2681,Sarah_Dear_-_Joplin_and_Jackson_-_1905.mscz,part_2,3,2/4,1/4,21
2682,Sarah_Dear_-_Joplin_and_Jackson_-_1905.mscz,part_2,3,2/4,3/8,4
2683,Scott_Joplin_-_Bethena_my_arr.mscz,part_1,1,3/4,0,1
2684,Scott_Joplin_-_Bethena_my_arr.mscz,part_1,1,3/4,1/8,360
2685,Scott_Joplin_-_Bethena_my_arr.mscz,part_1,1,3/4,1/4,399
2686,Scott_Joplin_-_Bethena_my_arr.mscz,part_1,1,3/4,3/8,9
2687,Scott_Joplin_-_Bethena_my_arr.mscz,part_1,1,3/4,1/2,86
2688,Scott_Joplin_-_Bethena_my_arr.mscz,part_1,1,3/4,3/4,128
2689,Scott_Joplin_-_Bethena_my_arr.mscz,part_1,2,3/4,0,1
2690,Scott_Joplin_-_Bethena_my_arr.mscz,part_1,2,3/4,1/8,68
2691,Scott_Joplin_-_Bethena_my_arr.mscz,part_1,2,3/4,1/4,794
2692,Scott_Joplin_-_Bethena_my_arr.mscz,part_1,2,3/4,1/2,48
2693,Scott_Joplin_-_Bethena_my_arr.mscz,part_1,2,3/4,3/4,67
2694,Scott_Joplin_-_Chrysanthemum_my_arr.mscz,part_1,1,2/4,1/16,404
2695,Scott_Joplin_-_Chrysanthemum_my_arr.mscz,part_1,1,2/4,1/8,208
2696,Scott_Joplin_-_Chrysanthemum_my_arr.mscz,part_1,1,2/4,3/16,26
2697,Scott_Joplin_-_Chrysanthemum_my_arr.mscz,part_1,1,2/4,1/4,59
2698,Scott_Joplin_-_Chrysanthemum_my_arr.mscz,part_1,1,2/4,3/8,29
2699,Scott_Joplin_-_Chrysanthemum_my_arr.mscz,part_1,1,2/4,1/2,4
2700,Scott_Joplin_-_Chrysanthemum_my_arr.mscz,part_1,2,2/4,0,8
2701,Scott_Joplin_-_Chrysanthemum_my_arr.mscz,part_1,2,2/4,1/16,22
2702,Scott_Joplin_-_Chrysanthemum_my_arr.mscz,part_1,2,2/4,1/8,692
2703,Scott_Joplin_-_Chrysanthemum_my_arr.mscz,part_1,2,2/4,1/4,47
2704,Scott_Joplin_-_Chrysanthemum_my_arr.mscz,part_1,2,2/4,3/8,8
2705,Scott_Joplin_-_Chrysanthemum_my_arr.mscz,part_1,2,2/4,1/2,6
2706,Scott_Joplin_-_Cleopha_my_arr.mscz,part_1,1,2/4,1/16,237
2707,Scott_Joplin_-_Cleopha_my_arr.mscz,part_1,1,2/4,1/8,266
2708,Scott_Joplin_-_Cleopha_my_arr.mscz,part_1,1,2/4,3/16,34
2709,Scott_Joplin_-_Cleopha_my_arr.mscz,part_1,1,2/4,1/4,125
2710,Scott_Joplin_-_Cleopha_my_arr.mscz,part_1,1,2/4,1/2,36
2711,Scott_Joplin_-_Cleopha_my_arr.mscz,part_1,2,2/4,1/8,610
2712,Scott_Joplin_-_Cleopha_my_arr.mscz,part_1,2,2/4,1/4,61
2713,Scott_Joplin_-_Cleopha_my_arr.mscz,part_1,2,2/4,1/2,3
2714,Scott_Joplin_-_Gladiolus_Rag.mscz,part_1,1,2/4,0,1
2715,Scott_Joplin_-_Gladiolus_Rag.mscz,part_1,1,2/4,1/16,549
2716,Scott_Joplin_-_Gladiolus_Rag.mscz,part_1,1,2/4,1/8,298
2717,Scott_Joplin_-_Gladiolus_Rag.mscz,part_1,1,2/4,3/16,39
2718,Scott_Joplin_-_Gladiolus_Rag.mscz,part_1,1,2/4,1/4,18
2719,Scott_Joplin_-_Gladiolus_Rag.mscz,part_1,1,2/4,3/8,13
2720,Scott_Joplin_-_Gladiolus_Rag.mscz,part_1,1,2/4,1/2,3
2721,Scott_Joplin_-_Gladiolus_Rag.mscz,part_1,2,2/4,0,2
2722,Scott_Joplin_-_Gladiolus_Rag.mscz,part_1,2,2/4,1/16,100
2723,Scott_Joplin_-_Gladiolus_Rag.mscz,part_1,2,2/4,1/8,714
2724,Scott_Joplin_-_Gladiolus_Rag.mscz,part_1,2,2/4,3/8,1
2725,Scott_Joplin_-_Magnetic_Rag.mscz,part_1,1,4/4,0,20
2726,Scott_Joplin_-_Magnetic_Rag.mscz,part_1,1,4/4,1/32,10
2727,Scott_Joplin_-_Magnetic_Rag.mscz,part_1,1,4/4,1/8,622
2728,Scott_Joplin_-_Magnetic_Rag.mscz,part_1,1,4/4,3/16,9
2729,Scott_Joplin_-_Magnetic_Rag.mscz,part_1,1,4/4,1/4,308
2730,Scott_Joplin_-_Magnetic_Rag.mscz,part_1,1,4/4,3/8,20
2731,Scott_Joplin_-_Magnetic_Rag.mscz,part_1,1,4/4,1/2,49
2732,Scott_Joplin_-_Magnetic_Rag.mscz,part_1,1,4/4,3/4,9
2733,Scott_Joplin_-_Magnetic_Rag.mscz,part_1,1,4/4,1,7
2734,Scott_Joplin_-_Magnetic_Rag.mscz,part_1,2,4/4,1/32,16
2735,Scott_Joplin_-_Magnetic_Rag.mscz,part_1,2,4/4,1/8,53
2736,Scott_Joplin_-_Magnetic_Rag.mscz,part_1,2,4/4,3/16,8
2737,Scott_Joplin_-_Magnetic_Rag.mscz,part_1,2,4/4,1/4,744
2738,Scott_Joplin_-_Magnetic_Rag.mscz,part_1,2,4/4,3/8,2
2739,Scott_Joplin_-_Magnetic_Rag.mscz,part_1,2,4/4,1/2,33
2740,Scott_Joplin_-_Magnetic_Rag.mscz,part_1,2,4/4,1,6
2741,Scott_Joplin_-_Maple_Leaf_Rag (2).mscz,part_1,1,2/4,1/16,540
2742,Scott_Joplin_-_Maple_Leaf_Rag (2).mscz,part_1,1,2/4,1/8,207
2743,Scott_Joplin_-_Maple_Leaf_Rag (2).mscz,part_1,1,2/4,3/16,24
2744,Scott_Joplin_-_Maple_Leaf_Rag (2).mscz,part_1,1,2/4,1/4,8
2745,Scott_Joplin_-_Maple_Leaf_Rag (2).mscz,part_1,2,2/4,1/16,20
2746,Scott_Joplin_-_Maple_Leaf_Rag (2).mscz,part_1,2,2/4,1/8,774
2747,Scott_Joplin_-_Maple_Leaf_Rag (2).mscz,part_1,2,2/4,1/4,8
2748,Scott_Joplin_-_Original_Rags (1).mscz,part_1,1,2/4,0,5
2749,Scott_Joplin_-_Original_Rags (1).mscz,part_1,1,2/4,1/16,731
2750,Scott_Joplin_-_Original_Rags (1).mscz,part_1,1,2/4,1/8,365
2751,Scott_Joplin_-_Original_Rags (1).mscz,part_1,1,2/4,3/16,12
2752,Scott_Joplin_-_Original_Rags (1).mscz,part_1,1,2/4,1/4,64
2753,Scott_Joplin_-_Original_Rags (1).mscz,part_1,2,2/4,0,5
2754,Scott_Joplin_-_Original_Rags (1).mscz,part_1,2,2/4,1/16,48
2755,Scott_Joplin_-_Original_Rags (1).mscz,part_1,2,2/4,1/8,794
2756,Scott_Joplin_-_Original_Rags (1).mscz,part_1,2,2/4,1/4,40
2757,Scott_Joplin_-_Original_Rags.mscz,part_1,1,2/4,0,5
2758,Scott_Joplin_-_Original_Rags.mscz,part_1,1,2/4,1/16,731
2759,Scott_Joplin_-_Original_Rags.mscz,part_1,1,2/4,1/8,365
2760,Scott_Joplin_-_Original_Rags.mscz,part_1,1,2/4,3/16,12
2761,Scott_Joplin_-_Original_Rags.mscz,part_1,1,2/4,1/4,64
2762,Scott_Joplin_-_Original_Rags.mscz,part_1,2,2/4,0,5
2763,Scott_Joplin_-_Original_Rags.mscz,part_1,2,2/4,1/16,48
2764,Scott_Joplin_-_Original_Rags.mscz,part_1,2,2/4,1/8,794
2765,Scott_Joplin_-_Original_Rags.mscz,part_1,2,2/4,1/4,40
2766,Scott_Joplin_-_Paragon_Rag.mscz,part_1,1,2/4,1/16,507
2767,Scott_Joplin_-_Paragon_Rag.mscz,part_1,1,2/4,1/8,214
2768,Scott_Joplin_-_Paragon_Rag.mscz,part_1,1,2/4,3/16,59
2769,Scott_Joplin_-_Paragon_Rag.mscz,part_1,1,2/4,1/4,29
2770,Scott_Joplin_-_Paragon_Rag.mscz,part_1,1,2/4,3/8,2
2771,Scott_Joplin_-_Paragon_Rag.mscz,part_1,1,2/4,1/2,9
2772,Scott_Joplin_-_Paragon_Rag.mscz,part_1,2,2/4,1/16,64
2773,Scott_Joplin_-_Paragon_Rag.mscz,part_1,2,2/4,1/8,672
2774,Scott_Joplin_-_Paragon_Rag.mscz,part_1,2,2/4,3/16,2
2775,Scott_Joplin_-_Paragon_Rag.mscz,part_1,2,2/4,1/4,6
2776,Scott_Joplin_-_Pineapple_Rag (1).mscz,part_1,1,2/4,1/16,554
2777,Scott_Joplin_-_Pineapple_Rag (1).mscz,part_1,1,2/4,1/8,345
2778,Scott_Joplin_-_Pineapple_Rag (1).mscz,part_1,1,2/4,3/16,23
2779,Scott_Joplin_-_Pineapple_Rag (1).mscz,part_1,1,2/4,1/4,59
2780,Scott_Joplin_-_Pineapple_Rag (1).mscz,part_1,2,2/4,1/16,44
2781,Scott_Joplin_-_Pineapple_Rag (1).mscz,part_1,2,2/4,1/8,540
2782,Scott_Joplin_-_Pineapple_Rag (1).mscz,part_1,2,2/4,1/4,43
2783,Scott_Joplin_-_Reflection_Rag.mscz,part_1,1,2/4,1/16,415
2784,Scott_Joplin_-_Reflection_Rag.mscz,part_1,1,2/4,1/8,146
2785,Scott_Joplin_-_Reflection_Rag.mscz,part_1,1,2/4,3/16,7
2786,Scott_Joplin_-_Reflection_Rag.mscz,part_1,1,2/4,1/4,77
2787,Scott_Joplin_-_Reflection_Rag.mscz,part_1,1,2/4,3/8,10
2788,Scott_Joplin_-_Reflection_Rag.mscz,part_1,2,2/4,1/16,72
2789,Scott_Joplin_-_Reflection_Rag.mscz,part_1,2,2/4,1/8,579
2790,Scott_Joplin_-_Reflection_Rag.mscz,part_1,2,2/4,1/4,55
2791,Scott_Joplin_-_The_Easy_Winners_my_arr.mscz,part_1,1,2/4,1/16,600
2792,Scott_Joplin_-_The_Easy_Winners_my_arr.mscz,part_1,1,2/4,1/8,194
2793,Scott_Joplin_-_The_Easy_Winners_my_arr.mscz,part_1,1,2/4,3/16,14
2794,Scott_Joplin_-_The_Easy_Winners_my_arr.mscz,part_1,1,2/4,1/4,68
2795,Scott_Joplin_-_The_Easy_Winners_my_arr.mscz,part_1,1,2/4,1/2,4
2796,Scott_Joplin_-_The_Easy_Winners_my_arr.mscz,part_1,2,2/4,1/16,48
2797,Scott_Joplin_-_The_Easy_Winners_my_arr.mscz,part_1,2,2/4,1/8,702
2798,Scott_Joplin_-_The_Easy_Winners_my_arr.mscz,part_1,2,2/4,1/4,14
2799,Scott_Joplin_-_The_Entertainer_1902.mscz,part_1,1,2/4,1/16,710
2800,Scott_Joplin_-_The_Entertainer_1902.mscz,part_1,1,2/4,1/8,191
2801,Scott_Joplin_-_The_Entertainer_1902.mscz,part_1,1,2/4,3/16,9
2802,Scott_Joplin_-_The_Entertainer_1902.mscz,part_1,1,2/4,1/4,41
2803,Scott_Joplin_-_The_Entertainer_1902.mscz,part_1,1,2/4,3/8,12
2804,Scott_Joplin_-_The_Entertainer_1902.mscz,part_1,1,2/4,1/2,6
2805,Scott_Joplin_-_The_Entertainer_1902.mscz,part_1,2,2/4,1/16,22
2806,Scott_Joplin_-_The_Entertainer_1902.mscz,part_1,2,2/4,1/8,699
2807,Scott_Joplin_-_The_Entertainer_1902.mscz,part_1,2,2/4,1/4,13
2808,Scott_Joplin_-_The_Great_Crush_Collision.mscz,part_1,1,4/4,0,9
2809,Scott_Joplin_-_The_Great_Crush_Collision.mscz,part_1,1,4/4,1/8,173
2810,Scott_Joplin_-_The_Great_Crush_Collision.mscz,part_1,1,4/4,1/4,381
2811,Scott_Joplin_-_The_Great_Crush_Collision.mscz,part_1,1,4/4,3/8,43
2812,Scott_Joplin_-_The_Great_Crush_Collision.mscz,part_1,1,4/4,1/2,171
2813,Scott_Joplin_-_The_Great_Crush_Collision.mscz,part_1,1,4/4,3/4,17
2814,Scott_Joplin_-_The_Great_Crush_Collision.mscz,part_1,1,4/4,1,10
2815,Scott_Joplin_-_The_Great_Crush_Collision.mscz,part_1,2,4/4,0,9
2816,Scott_Joplin_-_The_Great_Crush_Collision.mscz,part_1,2,4/4,1/8,66
2817,Scott_Joplin_-_The_Great_Crush_Collision.mscz,part_1,2,4/4,1/4,768
2818,Scott_Joplin_-_The_Great_Crush_Collision.mscz,part_1,2,4/4,1/2,14
2819,Scott_Joplin_-_The_Ragtime_Dance.mscz,part_1,1,2/4,1/16,470
2820,Scott_Joplin_-_The_Ragtime_Dance.mscz,part_1,1,2/4,1/8,224
2821,Scott_Joplin_-_The_Ragtime_Dance.mscz,part_1,1,2/4,3/16,13
2822,Scott_Joplin_-_The_Ragtime_Dance.mscz,part_1,1,2/4,1/4,23
2823,Scott_Joplin_-_The_Ragtime_Dance.mscz,part_1,2,2/4,1/16,52
2824,Scott_Joplin_-_The_Ragtime_Dance.mscz,part_1,2,2/4,1/8,503
2825,Scott_Joplin_-_The_Ragtime_Dance.mscz,part_1,2,2/4,1/4,30
2826,Scott_Joplin_-_The_Ragtime_Dance_with_stamping.mscz,part_2,2,2/4,1/16,470
2827,Scott_Joplin_-_The_Ragtime_Dance_with_stamping.mscz,part_2,2,2/4,1/8,224
