,staff01_note01,staff01_note02,staff01_note03,staff01_note04,staff01_note05,staff02_note01,staff02_note02,staff02_note03,staff02_note04,staff02_note05
8825,64,69,72,0,0,42,50,0,0,0
8826,60,66,69,0,0,0,0,0,0,0
8827,62,67,69,71,0,43,50,0,0,0
8828,60,64,67,0,0,38,45,0,0,0
8829,62,64,0,0,0,44,52,0,0,0
8830,63,71,0,0,0,48,55,0,0,0
8831,67,69,74,0,0,59,62,0,0,0
8832,65,71,74,0,0,56,62,0,0,0
8833,67,72,76,0,0,57,64,0,0,0
8834,60,64,71,0,0,50,57,0,0,0
8835,59,62,67,0,0,43,50,0,0,0
8836,64,67,74,0,0,50,57,0,0,0
8837,59,62,71,0,0,43,50,0,0,0
8838,59,62,71,0,0,0,0,0,0,0
8839,60,64,71,0,0,50,55,0,0,0
8840,62,66,71,0,0,43,50,0,0,0
8841,62,66,71,0,0,0,0,0,0,0
8842,62,67,71,0,0,43,50,0,0,0
8843,62,64,67,0,0,50,55,0,0,0
8844,67,69,72,0,0,60,64,0,0,0
8845,67,69,72,0,0,0,0,0,0,0
8846,67,69,72,0,0,60,63,0,0,0
8847,67,72,0,0,0,50,59,0,0,0
8848,62,67,71,0,0,52,59,0,0,0
8849,61,67,71,0,0,45,52,0,0,0
8850,64,67,69,0,0,49,57,0,0,0
8851,60,64,69,0,0,50,57,0,0,0
8852,66,72,74,0,0,54,57,0,0,0
8853,64,67,69,74,0,38,45,0,0,0
8854,64,67,69,74,0,0,0,0,0,0
8855,64,66,69,72,0,50,57,0,0,0
8856,60,64,66,69,0,0,0,0,0,0
8857,55,57,59,60,62,41,43,50,52,0
8858,59,64,67,0,0,44,50,0,0,0
8859,57,58,60,0,0,43,53,0,0,0
8860,56,58,0,0,0,48,52,0,0,0
8861,55,57,60,0,0,41,52,0,0,0
8862,60,62,67,0,0,46,57,0,0,0
8863,59,60,62,0,0,45,55,0,0,0
8864,58,60,0,0,0,50,54,0,0,0
8865,57,58,62,0,0,43,53,0,0,0
8866,58,61,69,0,0,48,52,0,0,0
8867,59,60,64,0,0,45,55,0,0,0
8868,65,69,72,0,0,55,58,0,0,0
8869,60,61,70,0,0,46,56,0,0,0
8870,62,64,69,0,0,53,60,0,0,0
8871,63,65,67,0,0,49,59,0,0,0
8872,61,64,69,0,0,48,58,0,0,0
8873,57,58,67,0,0,43,53,0,0,0
8874,55,59,60,0,0,45,52,0,0,0
8875,57,58,0,0,0,43,53,0,0,0
8876,58,59,0,0,0,44,53,0,0,0
8877,65,67,69,72,0,51,61,0,0,0
8878,63,66,72,0,0,50,57,0,0,0
8879,65,69,74,0,0,55,58,0,0,0
8880,57,62,65,0,0,41,52,0,0,0
8881,64,68,0,0,0,48,0,0,0,0
8882,63,66,69,0,0,50,0,0,0,0
8883,65,69,0,0,0,55,58,0,0,0
8884,60,62,69,0,0,41,52,0,0,0
8885,60,62,65,0,0,46,57,0,0,0
8886,59,60,69,0,0,45,55,0,0,0
8887,58,60,63,0,0,50,54,0,0,0
8888,62,69,70,0,0,43,53,0,0,0
8889,61,67,70,0,0,46,56,0,0,0
8890,60,67,70,0,0,41,52,0,0,0
8891,60,63,69,0,0,50,54,0,0,0
8892,59,61,64,69,0,43,53,0,0,0
8893,59,63,67,0,0,49,0,0,0,0
8894,61,65,69,0,0,51,55,0,0,0
8895,61,64,0,0,0,48,0,0,0,0
8896,65,69,70,0,0,55,62,0,0,0
8897,64,68,70,0,0,54,60,0,0,0
8898,64,67,70,0,0,53,60,0,0,0
8899,62,63,69,0,0,54,0,0,0,0
8900,57,60,62,65,0,41,52,0,0,0
8901,55,57,60,65,0,41,0,0,0,0
8902,59,64,67,0,0,44,0,0,0,0
8903,57,58,0,0,0,53,0,0,0,0
8904,56,58,0,0,0,52,0,0,0,0
8905,55,57,60,0,0,41,0,0,0,0
8906,60,62,65,0,0,57,0,0,0,0
8907,59,60,0,0,0,55,0,0,0,0
8908,58,60,0,0,0,54,0,0,0,0
8909,58,61,67,0,0,52,0,0,0,0
8910,65,69,72,0,0,43,0,0,0,0
8911,60,61,70,0,0,56,0,0,0,0
8912,57,58,67,0,0,43,0,0,0,0
8913,58,59,0,0,0,53,0,0,0,0
8914,57,58,62,0,0,43,0,0,0,0
8915,58,62,69,0,0,53,0,0,0,0
8916,65,67,69,72,0,39,0,0,0,0
8917,64,67,72,0,0,50,0,0,0,0
8918,65,69,72,0,0,58,0,0,0,0
8919,61,64,67,0,0,58,0,0,0,0
8920,57,60,62,65,0,53,0,0,0,0
8921,60,62,69,0,0,41,0,0,0,0
8922,69,0,0,0,0,48,52,0,0,0
8923,60,63,69,0,0,38,0,0,0,0
8924,62,65,69,0,0,43,0,0,0,0
8925,69,0,0,0,0,50,58,0,0,0
8926,61,64,69,0,0,48,0,0,0,0
8927,62,64,69,0,0,41,0,0,0,0
8928,72,0,0,0,0,48,57,0,0,0
8929,67,0,0,0,0,53,57,0,0,0
8930,59,60,0,0,0,52,55,0,0,0
8931,62,69,70,0,0,43,0,0,0,0
8932,61,67,70,0,0,46,0,0,0,0
8933,60,64,67,70,0,41,0,0,0,0
8934,69,0,0,0,0,39,0,0,0,0
8935,59,61,64,69,0,43,0,0,0,0
8936,67,0,0,0,0,53,0,0,0,0
8937,58,65,69,0,0,43,0,0,0,0
8938,59,60,69,0,0,45,0,0,0,0
8939,62,65,69,70,0,43,0,0,0,0
8940,60,64,68,70,0,54,0,0,0,0
8941,62,63,69,0,0,42,0,0,0,0
8942,61,64,70,0,0,48,55,0,0,0
8943,55,57,60,65,0,29,41,52,0,0
8944,57,60,0,0,0,41,52,0,0,0
8945,58,64,0,0,0,48,55,0,0,0
8946,65,72,0,0,0,55,58,0,0,0
8947,61,70,0,0,0,46,56,0,0,0
8948,64,69,0,0,0,53,60,0,0,0
8949,64,72,0,0,0,48,58,0,0,0
8950,65,74,0,0,0,55,58,0,0,0
8951,57,65,0,0,0,41,52,0,0,0
8952,60,69,0,0,0,41,52,0,0,0
8953,62,70,0,0,0,46,57,0,0,0
8954,61,70,0,0,0,56,0,0,0,0
8955,60,70,0,0,0,41,52,0,0,0
8956,59,69,0,0,0,49,53,0,0,0
8957,58,67,0,0,0,48,52,0,0,0
8958,65,70,0,0,0,55,62,0,0,0
8959,64,70,0,0,0,54,61,0,0,0
8960,64,70,0,0,0,48,58,0,0,0
8961,57,60,65,0,0,41,52,0,0,0
8962,58,69,0,0,0,43,53,0,0,0
8963,55,57,60,65,0,41,52,0,0,0
8964,58,62,69,0,0,48,52,0,0,0
8965,63,65,0,0,0,49,59,0,0,0
8966,62,64,0,0,0,48,58,0,0,0
8967,64,66,72,0,0,50,57,0,0,0
8968,62,64,70,0,0,48,58,0,0,0
8969,64,66,69,0,0,50,0,0,0,0
8970,62,64,69,0,0,48,58,0,0,0
8971,60,64,69,0,0,50,54,0,0,0
8972,59,64,69,0,0,43,53,0,0,0
8973,58,62,67,0,0,48,52,0,0,0
8974,62,64,0,0,0,48,0,0,0,0
8975,64,68,70,0,0,54,61,0,0,0
8976,55,57,60,65,0,41,48,0,0,0
8977,57,58,0,0,0,48,53,0,0,0
8978,56,60,0,0,0,52,0,0,0,0
8979,55,57,60,0,0,41,50,0,0,0
8980,60,62,67,0,0,46,53,0,0,0
8981,59,60,0,0,0,50,55,0,0,0
8982,58,0,0,0,0,54,0,0,0,0
8983,58,62,69,0,0,48,0,0,0,0
8984,60,61,70,0,0,46,55,0,0,0
8985,61,64,68,0,0,48,58,0,0,0
8986,57,58,0,0,0,43,0,0,0,0
8987,59,0,0,0,0,44,55,0,0,0
8988,62,0,0,0,0,53,0,0,0,0
8989,67,69,72,0,0,51,61,0,0,0
8990,64,67,72,0,0,50,57,0,0,0
8991,62,65,70,0,0,48,58,0,0,0
8992,61,64,67,0,0,0,0,0,0,0
8993,62,65,69,72,0,48,58,0,0,0
8994,61,64,68,0,0,0,0,0,0,0
8995,64,69,0,0,0,53,62,0,0,0
8996,64,67,69,0,0,50,60,0,0,0
8997,62,65,69,0,0,48,58,0,0,0
8998,59,60,64,0,0,50,55,0,0,0
8999,58,63,0,0,0,54,0,0,0,0
9000,61,65,70,0,0,46,55,0,0,0
9001,67,70,0,0,0,53,0,0,0,0
9002,61,67,70,0,0,41,52,0,0,0
9003,60,64,69,0,0,50,55,0,0,0
9004,59,62,64,69,0,43,53,0,0,0
9005,59,63,67,0,0,49,53,0,0,0
9006,58,62,67,0,0,48,53,0,0,0
9007,66,69,70,0,0,55,62,0,0,0
9008,64,67,70,0,0,53,62,0,0,0
9009,62,63,69,0,0,54,60,0,0,0
9010,57,62,65,70,0,41,43,52,53,0
9011,70,0,0,0,0,43,53,0,0,0
9012,62,65,71,0,0,44,53,0,0,0
9013,71,0,0,0,0,44,53,0,0,0
9014,60,65,72,0,0,0,0,0,0,0
9015,60,65,72,0,0,45,53,0,0,0
9016,66,71,75,0,0,0,0,0,0,0
9017,66,71,75,0,0,50,0,0,0,0
9018,62,65,68,71,0,55,0,0,0,0
9019,61,64,67,70,0,48,0,0,0,0
9020,57,60,62,65,0,53,57,0,0,0
9021,61,64,69,72,0,48,0,0,0,0
9022,55,57,60,0,0,41,48,0,0,0
9023,59,64,67,0,0,0,0,0,0,0
9024,59,64,67,0,0,50,0,0,0,0
9025,64,69,72,0,0,48,58,0,0,0
9026,60,62,67,0,0,0,0,0,0,0
9027,60,62,67,0,0,46,0,0,0,0
9028,65,70,74,0,0,50,54,60,0,0
9029,57,58,62,0,0,0,0,0,0,0
9030,59,60,64,0,0,0,0,0,0,0
9031,59,60,64,0,0,45,0,0,0,0
9032,62,65,70,0,0,50,54,0,0,0
9033,61,65,70,0,0,56,0,0,0,0
9034,58,61,67,0,0,0,0,0,0,0
9035,60,62,64,69,0,0,0,0,0,0
9036,60,62,64,69,0,53,0,0,0,0
9037,61,64,69,0,0,0,0,0,0,0
9038,57,65,0,0,0,53,0,0,0,0
9039,55,59,0,0,0,52,0,0,0,0
9040,60,69,0,0,0,52,0,0,0,0
9041,59,60,0,0,0,0,0,0,0,0
9042,64,70,73,0,0,44,53,0,0,0
9043,62,65,70,0,0,55,0,0,0,0
9044,61,65,67,72,0,51,0,0,0,0
9045,64,67,72,0,0,38,0,0,0,0
9046,65,69,70,74,0,43,0,0,0,0
9047,57,60,62,65,0,41,0,0,0,0
9048,61,64,68,0,0,36,0,0,0,0
9049,60,63,69,0,0,0,0,0,0,0
9050,62,65,69,0,0,0,0,0,0,0
9051,61,66,69,0,0,52,58,0,0,0
9052,61,67,70,0,0,41,0,0,0,0
9053,58,62,65,67,0,0,0,0,0,0
9054,58,62,65,67,0,36,0,0,0,0
9055,61,64,69,72,0,52,0,0,0,0
9056,60,64,69,0,0,41,0,0,0,0
9057,60,65,69,0,0,55,61,0,0,0
9058,62,65,69,0,0,48,55,58,0,0
9059,60,64,65,69,0,0,0,0,0,0
9060,58,61,64,67,0,53,0,0,0,0
9061,59,60,64,69,0,0,0,0,0,0
9062,59,60,64,69,0,45,0,0,0,0
9063,66,69,70,0,0,43,0,0,0,0
9064,65,70,0,0,0,55,0,0,0,0
9065,64,68,70,0,0,0,0,0,0,0
9066,62,63,69,0,0,0,0,0,0,0
9067,55,57,60,62,65,0,0,0,0,0
9068,55,57,60,62,65,53,0,0,0,0
9069,89,101,0,0,0,29,36,41,0,0
9070,36,0,0,0,0,0,0,0,0,0
9071,40,0,0,0,0,0,0,0,0,0
9072,0,0,0,0,0,83,0,0,0,0
9073,0,0,0,0,0,60,67,72,0,0
9074,83,0,0,0,0,59,64,71,0,0
9075,71,76,79,83,0,60,0,0,0,0
9076,71,76,83,0,0,0,0,0,0,0
9077,79,84,0,0,0,72,0,0,0,0
9078,76,83,0,0,0,71,0,0,0,0
9079,72,79,0,0,0,67,0,0,0,0
9080,71,76,0,0,0,64,0,0,0,0
9081,64,71,0,0,0,59,0,0,0,0
9082,60,67,0,0,0,55,0,0,0,0
9083,55,60,0,0,0,48,0,0,0,0
9084,52,59,0,0,0,47,0,0,0,0
9085,48,55,0,0,0,43,0,0,0,0
9086,47,52,0,0,0,40,0,0,0,0
9087,44,51,0,0,0,41,0,0,0,0
9088,0,0,0,0,0,87,0,0,0,0
9089,80,87,0,0,0,0,0,0,0,0
9090,70,74,77,82,0,65,70,0,0,0
9091,65,68,72,75,0,60,63,0,0,0
9092,58,62,65,70,0,53,0,0,0,0
9093,53,56,60,63,0,51,0,0,0,0
9094,62,63,67,68,0,36,43,53,55,59
9095,63,65,68,72,0,51,53,56,60,0
9096,75,77,80,84,0,63,65,68,72,0
9097,0,0,0,0,0,86,0,0,0,0
9098,74,75,86,87,0,0,0,0,0,0
9099,67,71,72,76,0,0,0,0,0,0
9100,67,71,72,76,0,45,0,0,0,0
9101,65,68,72,75,0,44,0,0,0,0
9102,65,0,0,0,0,44,0,0,0,0
9103,74,75,0,0,0,48,0,0,0,0
9104,66,69,72,74,0,0,0,0,0,0
9105,66,69,72,74,0,45,0,0,0,0
9106,67,0,0,0,0,48,55,64,0,0
9107,68,74,0,0,0,48,56,64,0,0
9108,67,0,0,0,0,48,57,64,0,0
9109,0,0,0,0,0,48,56,64,0,0
9110,60,64,67,71,0,55,59,0,0,0
9111,61,64,67,70,0,55,58,0,0,0
9112,69,0,0,0,0,48,57,65,0,0
9113,76,0,0,0,0,48,56,65,0,0
9114,0,0,0,0,0,48,59,64,0,0
9115,0,0,0,0,0,49,58,64,0,0
9116,79,0,0,0,0,55,59,62,67,0
9117,79,0,0,0,0,54,58,61,66,0
9118,77,0,0,0,0,53,57,60,65,0
9119,74,0,0,0,0,50,55,59,62,0
9120,69,72,0,0,0,43,0,0,0,0
9121,65,74,0,0,0,57,60,0,0,0
9122,71,76,0,0,0,43,0,0,0,0
9123,74,0,0,0,0,53,56,60,0,0
9124,72,79,0,0,0,64,67,72,0,0
9125,71,79,0,0,0,63,67,71,0,0
9126,70,79,0,0,0,62,65,70,0,0
9127,69,79,0,0,0,61,64,69,0,0
9128,81,0,0,0,0,50,57,60,66,0
9129,76,0,0,0,0,53,59,62,0,0
9130,67,71,75,79,83,55,0,0,0,0
9131,64,67,72,76,0,36,48,0,0,0
9132,64,67,72,76,0,55,64,0,0,0
9133,64,67,72,76,0,32,0,0,0,0
9134,0,0,0,0,0,56,64,0,0,0
9135,64,67,72,76,0,33,0,0,0,0
9136,64,67,72,0,0,32,0,0,0,0
9137,68,74,0,0,0,56,64,0,0,0
9138,68,76,0,0,0,36,48,0,0,0
9139,55,60,64,0,0,0,0,0,0,0
9140,65,69,77,0,0,53,57,60,63,0
9141,65,68,77,0,0,41,0,0,0,0
9142,0,0,0,0,0,53,56,60,63,0
9143,67,71,77,0,0,48,0,0,0,0
9144,66,69,76,0,0,50,0,0,0,0
9145,66,69,74,0,0,54,57,60,62,0
9146,69,74,0,0,0,45,0,0,0,0
9147,69,74,0,0,0,43,0,0,0,0
9148,67,71,74,79,0,55,59,62,0,0
9149,66,69,74,79,0,50,0,0,0,0
9150,66,69,74,79,0,54,57,60,62,0
9151,65,68,72,75,0,41,0,0,0,0
9152,64,67,71,72,0,48,0,0,0,0
9153,55,57,60,0,0,36,41,48,0,0
9154,58,62,69,0,0,48,53,0,0,0
9155,62,65,70,0,0,50,54,60,0,0
9156,60,69,0,0,0,50,0,0,0,0
9157,58,67,0,0,0,43,53,0,0,0
9158,57,65,0,0,0,50,0,0,0,0
9159,53,57,58,62,0,43,0,0,0,0
9160,67,69,72,0,0,39,0,0,0,0
9161,63,66,72,0,0,50,0,0,0,0
9162,62,65,70,0,0,48,55,0,0,0
9163,60,64,69,0,0,53,0,0,0,0
9164,64,69,0,0,0,50,55,60,0,0
9165,62,67,0,0,0,48,53,58,0,0
9166,61,0,0,0,0,52,0,0,0,0
9167,63,68,0,0,0,36,0,0,0,0
9168,60,64,65,69,0,41,0,0,0,0
9169,64,67,69,72,0,53,0,0,0,0
9170,57,60,62,65,0,53,55,0,0,0
9171,57,60,0,0,0,29,41,52,0,0
9172,59,67,0,0,0,44,50,0,0,0
9173,58,60,0,0,0,43,53,0,0,0
9174,62,67,0,0,0,46,57,0,0,0
9175,60,62,0,0,0,45,55,0,0,0
9176,65,0,0,0,0,49,59,0,0,0
9177,64,0,0,0,0,48,58,0,0,0
9178,55,60,0,0,0,45,52,0,0,0
9179,58,0,0,0,0,43,53,0,0,0
9180,59,0,0,0,0,44,53,0,0,0
9181,67,72,0,0,0,51,61,0,0,0
9182,66,72,0,0,0,50,57,0,0,0
9183,64,69,0,0,0,48,58,0,0,0
9184,62,65,0,0,0,46,57,0,0,0
9185,60,69,0,0,0,45,55,0,0,0
9186,62,70,0,0,0,43,53,0,0,0
9187,69,0,0,0,0,50,54,0,0,0
9188,61,69,0,0,0,51,55,0,0,0
9189,64,70,0,0,0,53,60,0,0,0
9190,59,67,0,0,0,44,53,0,0,0
9191,64,67,0,0,0,46,57,0,0,0
9192,65,69,0,0,0,48,58,0,0,0
9193,69,72,0,0,0,55,58,65,0,0
9194,61,70,0,0,0,48,53,0,0,0
9195,58,67,0,0,0,52,0,0,0,0
9196,62,70,0,0,0,41,52,0,0,0
9197,61,69,0,0,0,43,53,0,0,0
9198,63,67,0,0,0,49,59,0,0,0
9199,62,70,0,0,0,53,60,0,0,0
9200,60,0,0,0,0,45,54,0,0,0
9201,58,60,0,0,0,48,51,0,0,0
9202,57,67,0,0,0,41,0,0,0,0
9203,64,72,0,0,0,45,55,0,0,0
9204,63,69,0,0,0,48,58,0,0,0
9205,60,69,0,0,0,50,53,0,0,0
9206,69,0,0,0,0,42,50,0,0,0
9207,62,65,0,0,0,55,59,0,0,0
9208,67,70,0,0,0,57,61,0,0,0
9209,66,69,0,0,0,50,60,0,0,0
9210,55,57,58,63,65,41,44,48,52,0
9211,64,67,70,0,0,47,53,62,0,0
9212,60,61,63,0,0,46,56,0,0,0
9213,67,72,75,0,0,51,55,61,0,0
9214,55,58,63,0,0,44,55,0,0,0
9215,63,67,70,0,0,49,53,60,0,0
9216,68,73,77,0,0,53,57,63,0,0
9217,60,61,65,0,0,46,56,0,0,0
9218,64,67,72,0,0,51,61,0,0,0
9219,58,62,67,0,0,48,51,0,0,0
9220,63,66,71,0,0,53,57,0,0,0
9221,67,72,75,0,0,46,49,56,0,0
9222,63,64,73,0,0,49,59,0,0,0
9223,64,67,72,0,0,44,56,0,0,0
9224,61,66,70,0,0,52,56,62,0,0
9225,64,69,72,0,0,51,55,61,0,0
9226,55,58,63,0,0,44,48,0,0,0
9227,58,62,63,0,0,48,55,0,0,0
9228,60,61,0,0,0,46,56,0,0,0
9229,67,73,76,0,0,47,56,62,0,0
9230,68,72,75,0,0,54,58,64,0,0
9231,68,71,75,0,0,53,57,0,0,0
9232,68,72,77,0,0,58,61,0,0,0
9233,66,69,73,0,0,51,55,0,0,0
9234,68,72,75,0,0,58,61,0,0,0
9235,66,71,0,0,0,51,55,61,0,0
9236,65,68,72,0,0,44,55,0,0,0
9237,63,67,72,0,0,46,49,56,0,0
9238,60,63,68,0,0,49,53,0,0,0
9239,62,63,72,0,0,48,58,0,0,0
9240,65,72,73,0,0,46,56,0,0,0
9241,64,70,73,0,0,49,59,0,0,0
9242,63,70,73,0,0,44,55,0,0,0
9243,64,67,72,0,0,46,56,62,0,0
9244,61,66,70,0,0,51,55,0,0,0
9245,66,71,75,0,0,55,61,0,0,0
9246,63,68,72,0,0,54,58,64,0,0
9247,65,68,72,0,0,58,61,0,0,0
9248,64,67,0,0,0,51,0,0,0,0
9249,68,72,73,0,0,58,65,0,0,0
9250,67,71,73,0,0,57,64,0,0,0
9251,67,70,73,0,0,56,63,0,0,0
9252,65,66,72,0,0,57,0,0,0,0
9253,64,69,73,0,0,51,55,0,0,0
9254,60,62,64,65,67,36,44,48,51,0
9255,67,72,74,0,0,48,0,0,0,0
9256,60,65,67,0,0,36,48,0,0,0
9257,62,0,0,0,0,48,0,0,0,0
9258,60,62,64,67,0,36,48,0,0,0
9259,67,72,74,0,0,47,0,0,0,0
9260,62,64,65,69,0,38,50,0,0,0
9261,60,65,69,0,0,41,0,0,0,0
9262,69,72,74,77,0,53,0,0,0,0
9263,69,72,76,0,0,42,0,0,0,0
9264,69,72,74,0,0,54,0,0,0,0
9265,60,64,69,0,0,45,0,0,0,0
9266,69,74,77,79,0,38,0,0,0,0
9267,69,74,77,0,0,43,0,0,0,0
9268,64,67,72,0,0,45,0,0,0,0
9269,60,62,64,67,0,36,0,0,0,0
9270,68,72,74,0,0,48,0,0,0,0
9271,61,64,69,0,0,37,0,0,0,0
9272,62,65,69,0,0,38,0,0,0,0
9273,69,74,76,0,0,42,0,0,0,0
9274,69,74,0,0,0,54,0,0,0,0
9275,71,74,79,0,0,43,0,0,0,0
9276,69,74,79,0,0,55,0,0,0,0
9277,71,74,79,0,0,50,0,0,0,0
9278,71,74,77,81,0,31,0,0,0,0
9279,71,74,77,79,0,43,0,0,0,0
9280,71,74,77,0,0,35,0,0,0,0
9281,65,71,74,0,0,47,0,0,0,0
9282,67,71,72,76,0,47,0,0,0,0
9283,67,71,76,0,0,43,0,0,0,0
9284,65,69,72,76,0,41,0,0,0,0
9285,62,71,72,0,0,55,0,0,0,0
9286,67,70,0,0,0,48,0,0,0,0
9287,67,72,77,0,0,36,48,0,0,0
9288,69,74,77,79,0,43,55,0,0,0
9289,65,69,72,0,0,41,0,0,0,0
9290,71,74,77,0,0,43,0,0,0,0
9291,71,74,77,0,0,55,0,0,0,0
9292,67,74,77,0,0,47,0,0,0,0
9293,67,72,77,0,0,36,0,0,0,0
9294,67,74,76,0,0,48,0,0,0,0
9295,69,72,76,0,0,33,45,0,0,0
9296,71,74,79,0,0,31,0,0,0,0
9297,67,74,77,0,0,35,0,0,0,0
9298,67,71,74,0,0,47,0,0,0,0
9299,52,55,57,60,62,36,41,48,0,0
9300,58,61,64,67,0,44,0,0,0,0
9301,56,59,62,65,0,0,0,0,0,0
9302,52,55,57,60,0,41,0,0,0,0
9303,58,61,64,67,0,46,0,0,0,0
9304,62,65,67,70,0,0,0,0,0,0
9305,60,63,66,69,0,48,0,0,0,0
9306,58,62,64,67,0,0,0,0,0,0
9307,55,58,62,65,0,0,0,0,0,0
9308,65,69,74,0,0,58,0,0,0,0
9309,60,64,65,0,0,53,57,0,0,0
9310,59,62,67,0,0,53,0,0,0,0
9311,59,63,69,0,0,53,0,0,0,0
9312,62,65,70,0,0,43,53,0,0,0
9313,54,58,60,63,0,0,0,0,0,0
9314,54,58,60,63,0,50,0,0,0,0
9315,64,67,74,0,0,0,0,0,0,0
9316,64,71,74,0,0,50,55,60,0,0
9317,62,65,69,72,0,43,0,0,0,0
9318,62,65,69,72,0,46,0,0,0,0
9319,65,67,70,74,0,48,0,0,0,0
9320,67,70,73,76,0,36,0,0,0,0
9321,69,72,74,77,0,41,0,0,0,0
9322,79,82,86,89,0,0,0,0,0,0
9323,80,83,86,89,0,0,0,0,0,0
9324,81,84,86,89,0,0,0,0,0,0
9325,57,60,64,67,0,41,48,0,0,0
9326,57,60,64,67,84,29,41,48,0,0
9327,79,89,101,0,0,29,41,0,0,0
9328,64,86,0,0,0,74,0,0,0,0
9329,88,0,0,0,0,76,0,0,0,0
9330,83,0,0,0,0,71,0,0,0,0
9331,56,0,0,0,0,44,0,0,0,0
9332,74,77,86,0,0,55,60,0,0,0
9333,75,78,87,0,0,0,0,0,0,0
9334,76,79,88,0,0,43,0,0,0,0
9335,74,77,86,0,0,52,55,60,0,0
9336,76,79,88,0,0,0,0,0,0,0
9337,74,77,86,0,0,53,55,59,0,0
9338,72,76,84,0,0,52,55,60,0,0
9339,69,72,81,0,0,39,51,0,0,0
9340,66,72,78,0,0,38,50,0,0,0
9341,72,84,0,0,0,50,54,57,60,0
9342,76,88,0,0,0,50,0,0,0,0
9343,72,84,0,0,0,54,57,60,0,0
9344,74,77,86,0,0,55,59,0,0,0
9345,74,77,86,0,0,45,57,0,0,0
9346,62,0,0,0,0,47,59,0,0,0
9347,74,86,0,0,0,55,60,64,0,0
9348,76,88,0,0,0,46,58,0,0,0
9349,76,88,0,0,0,45,57,0,0,0
9350,74,86,0,0,0,57,60,65,0,0
9351,76,88,0,0,0,44,56,0,0,0
9352,74,86,0,0,0,56,60,65,0,0
9353,76,79,88,0,0,43,55,0,0,0
9354,74,77,86,0,0,55,60,64,0,0
9355,72,76,84,0,0,48,55,60,0,0
9356,67,76,79,0,0,36,48,0,0,0
9357,69,76,81,0,0,55,60,64,0,0
9358,65,74,77,0,0,55,60,64,0,0
9359,67,76,79,0,0,48,0,0,0,0
9360,77,0,0,0,0,55,60,64,0,0
9361,67,76,79,0,0,52,0,0,0,0
9362,81,0,0,0,0,51,0,0,0,0
9363,74,79,83,0,0,50,0,0,0,0
9364,72,78,83,0,0,0,0,0,0,0
9365,72,78,0,0,0,57,60,62,0,0
9366,65,74,77,0,0,38,50,0,0,0
9367,72,0,0,0,0,53,57,60,65,0
9368,69,0,0,0,0,53,57,60,65,0
9369,65,76,0,0,0,55,59,0,0,0
9370,77,81,84,0,0,57,60,65,0,0
9371,77,82,86,0,0,46,0,0,0,0
9372,70,0,0,0,0,58,62,65,0,0
9373,74,77,0,0,0,57,62,65,0,0
9374,74,77,81,0,0,57,62,65,0,0
9375,74,79,82,0,0,43,0,0,0,0
9376,67,74,79,82,0,50,0,0,0,0
9377,74,0,0,0,0,43,55,0,0,0
9378,83,0,0,0,0,59,62,64,0,0
9379,88,0,0,0,0,56,0,0,0,0
9380,82,0,0,0,0,55,60,64,0,0
9381,68,71,77,0,0,37,49,0,0,0
9382,69,72,81,0,0,36,48,0,0,0
9383,70,79,0,0,0,48,60,0,0,0
9384,62,65,0,0,0,41,0,0,0,0
9385,61,64,0,0,0,53,57,0,0,0
9386,62,65,0,0,0,53,57,0,0,0
9387,65,74,0,0,0,53,57,0,0,0
9388,63,66,0,0,0,52,55,60,0,0
9389,64,67,0,0,0,52,55,60,0,0
9390,67,76,0,0,0,52,55,60,0,0
9391,70,73,0,0,0,53,55,59,0,0
9392,71,74,0,0,0,53,55,59,0,0
9393,71,81,0,0,0,53,55,59,0,0
9394,79,0,0,0,0,53,55,59,0,0
9395,72,84,0,0,0,51,54,60,0,0
9396,72,81,0,0,0,51,54,60,0,0
9397,69,79,0,0,0,40,52,0,0,0
9398,67,76,0,0,0,43,55,0,0,0
9399,81,0,0,0,0,54,60,63,0,0
9400,77,86,89,0,0,38,50,0,0,0
9401,78,87,90,0,0,0,0,0,0,0
9402,79,88,91,0,0,36,48,0,0,0
9403,81,88,93,0,0,55,60,64,0,0
9404,79,88,91,0,0,0,0,0,0,0
9405,79,88,91,0,0,43,0,0,0,0
9406,77,86,89,0,0,55,60,64,0,0
9407,79,88,91,0,0,48,0,0,0,0
9408,88,0,0,0,0,53,0,0,0,0
9409,84,0,0,0,0,56,60,65,0,0
9410,89,0,0,0,0,55,60,64,0,0
9411,93,0,0,0,0,43,0,0,0,0
9412,79,88,91,0,0,52,0,0,0,0
9413,93,0,0,0,0,51,0,0,0,0
9414,86,91,95,0,0,50,0,0,0,0
9415,84,90,95,0,0,0,0,0,0,0
9416,84,90,95,0,0,50,0,0,0,0
9417,84,90,0,0,0,57,60,62,0,0
9418,83,91,0,0,0,55,59,62,0,0
9419,83,91,0,0,0,40,52,0,0,0
9420,84,0,0,0,0,52,0,0,0,0
9421,84,0,0,0,0,53,57,60,65,0
9422,81,0,0,0,0,53,57,60,65,0
9423,84,0,0,0,0,54,57,60,63,0
9424,91,0,0,0,0,55,60,64,0,0
9425,78,81,0,0,0,50,60,0,0,0
9426,78,84,0,0,0,50,57,0,0,0
9427,77,88,0,0,0,55,59,0,0,0
9428,65,69,0,0,0,57,60,65,0,0
9429,64,72,76,79,84,36,48,0,0,0
